ID,TARGET
2,0.10557857
5,0.106575556
6,0.10107948
7,0.10291789
9,0.10107948
11,0.13175565
12,0.17685358
15,0.12661882
16,0.104892194
17,0.10321342
19,0.10516525
21,0.10107948
22,0.10309513
24,0.10107948
27,0.10192395
28,0.10192395
30,0.25363052
33,0.10107948
35,0.10107948
37,0.10321342
38,0.105120994
40,0.13539794
41,0.10291789
44,0.10192395
46,0.10800346
47,0.10192395
48,0.10107948
50,0.10107948
52,0.12991951
53,0.10291789
55,0.10304402
57,0.10107948
58,0.10192395
59,0.10291789
62,0.10528465
63,0.10107948
64,0.1054291
65,0.10317366
67,0.10413885
69,0.106726825
70,0.10107948
71,0.7457208
72,0.10107948
73,0.10107948
76,0.10192395
78,0.10192395
79,0.10379257
81,0.10107948
85,0.10107948
86,0.10107948
89,0.1054291
94,0.11466095
96,0.10107948
97,0.16998108
98,0.10107948
99,0.1027704
100,0.13154763
103,0.11273578
104,0.10107948
108,0.10192395
110,0.10107948
112,0.10479287
114,0.1027704
116,0.10192395
117,0.10192395
119,0.10291789
120,0.10192395
121,0.10107948
123,0.103206076
124,0.1054291
126,0.10107948
128,0.10413885
129,0.11149655
133,0.10583116
138,0.1054291
147,0.10595642
149,0.106541164
158,0.10107948
160,0.10107948
164,0.10595343
167,0.12436323
168,0.10192395
174,0.10107948
181,0.10318226
185,0.1054291
187,0.10107948
189,0.10192395
190,0.10958379
194,0.10192395
197,0.10168754
198,0.10291789
201,0.109087534
205,0.10192395
208,0.16571423
211,0.10107948
216,0.10549564
219,0.10453255
223,0.1016895
224,0.11193459
226,0.10291789
229,0.103995964
230,0.10321342
237,0.10321342
238,0.10291789
240,0.10992425
243,0.10107948
245,0.11223203
246,0.3920128
247,0.10107948
248,0.10332865
249,0.10107948
250,0.2024479
251,0.10107948
255,0.14312293
256,0.10485948
257,0.11149655
260,0.12148863
261,0.10107948
263,0.13230298
264,0.14224899
267,0.10192395
268,0.10370177
272,0.10107948
274,0.10192395
275,0.10107948
277,0.24951345
278,0.12445493
280,0.10192395
281,0.10192395
282,0.32416803
283,0.10107948
284,0.17604774
286,0.10291789
290,0.103206076
291,0.1054291
293,0.10309424
295,0.10361425
297,0.10107948
298,0.109989375
300,0.10192395
304,0.10192395
305,0.10192395
308,0.10107948
309,0.10107948
310,0.10107948
312,0.1054291
313,0.12800491
315,0.10192395
317,0.10375149
318,0.10595642
321,0.10502237
323,0.1062748
325,0.10192395
326,0.10291789
327,0.10107948
328,0.3015929
329,0.10413885
330,0.10107948
331,0.10318226
334,0.104459725
335,0.10192395
336,0.10904816
337,0.10192395
338,0.10621154
339,0.10291789
341,0.10710773
343,0.10168754
346,0.10107948
348,0.10107948
350,0.21549334
351,0.10107948
352,0.10291789
357,0.11033647
358,0.10107948
360,0.10107948
361,0.10291789
364,0.103206076
