ID,TARGET
2,0.31367940963083113
5,0.37247913102750513
6,0.08086876225388748
7,0.19825821881574449
9,0.0804199472947325
11,0.5618460363174387
12,0.30828828356124593
15,0.533716088067417
16,0.289609438657685
17,0.24357702842726522
19,0.2352413814253592
21,0.1040108835941117
22,0.21079701633031722
24,0.14941306261490683
27,0.150493802238562
28,0.225895836220457
30,0.5060115322328207
33,0.09149829340308395
35,0.18066575735638768
37,0.2456931458669489
38,0.20362532553902812
40,0.5542465886011432
41,0.27279687273001496
44,0.12750184012585375
46,0.42540033294866136
47,0.13466354030481187
48,0.09563421583389298
50,0.12591188589079041
52,0.5471262162801119
53,0.1604244469866986
55,0.3027149537052328
57,0.08286308334156171
58,0.1187427625922104
59,0.21736366536024299
62,0.2511662780356789
63,0.1539731757420727
64,0.22521979588364166
65,0.1668953810687726
67,0.19978572074324824
69,0.33892470784187756
70,0.08854075106235328
71,0.4416676314456419
72,0.10541367404544874
73,0.060620817040114856
76,0.08738505183962045
78,0.1307428324077181
79,0.3036448842557262
81,0.07721048929899868
85,0.15159217887387594
86,0.09230143474705796
89,0.3081158624964727
94,0.46838364725254145
96,0.09730099165018713
97,0.20830946520730903
98,0.08443988603009184
99,0.22881841117338403
100,0.554130192040835
103,0.44091869083366436
104,0.1409248001737604
108,0.13426844779129174
110,0.09454397175998662
112,0.24353981187148022
114,0.3298808824797672
116,0.1749785665940182
117,0.09756265445637702
119,0.11255823795877881
120,0.06021435797989241
121,0.045640070426392836
123,0.2179475909523974
124,0.2867724772055523
126,0.08301496715666064
128,0.1677737114121045
129,0.42957325111131384
133,0.3030061366329384
138,0.21233168175319295
147,0.31273043679469115
149,0.2034206018450583
158,0.08773827623324391
160,0.13043444255240835
164,0.2953480093674582
167,0.36674572963663526
168,0.14047183676716823
174,0.15244119880179335
181,0.23968285547727375
185,0.29271474404406395
187,0.11656627082776237
189,0.16984823450522024
190,0.33598834736154537
194,0.134003890068209
197,0.20784185686654366
198,0.2833775495621287
201,0.3362228959965242
205,0.12995355022867755
208,0.45094679505342145
211,0.1767075155400799
216,0.35044204048867933
219,0.4479079331366921
223,0.09355997396857488
224,0.4521078151546527
226,0.24109322554879353
229,0.16537947735348202
230,0.20071859361860173
237,0.20884184786823012
238,0.27739152415635604
240,0.4273485176137789
243,0.05023577729829452
245,0.48473365453747386
246,0.6649856461374767
247,0.10253251176776183
248,0.09843748522381093
249,0.09198074570507853
250,0.5936267546031362
251,0.08225095939078081
255,0.4818203186634413
256,0.25528025036942237
257,0.38962525657173847
260,0.5483516760055527
261,0.07649417612703244
263,0.5481333300875584
264,0.5359475502660184
267,0.13752106524979393
268,0.1862117879148693
272,0.134101130071981
274,0.11218962317945608
275,0.12061539740556668
277,0.6115492707700797
278,0.5562306892532488
280,0.07981952780006504
281,0.18819769487096483
282,0.5367371645073258
283,0.15417244544616765
284,0.3424628175353949
286,0.11474516851161567
290,0.19837933097581947
291,0.27044150849934917
293,0.3249682657704379
295,0.4025272607208104
297,0.046029953339938715
298,0.42368854638773573
300,0.06379569439496813
304,0.08790651582735226
305,0.057702983589778455
308,0.09559069212852028
309,0.1379122388366196
310,0.1083653936753605
312,0.27530736097002
313,0.5128193194191082
315,0.18348533591539545
317,0.24175645509491653
318,0.3233784909545223
321,0.1400518614172127
323,0.3893020701966612
325,0.13448602521948755
326,0.22639573599607835
327,0.20362334802674042
328,0.4679908484495917
329,0.21135816836142626
330,0.10703012044169524
331,0.1479607562365049
334,0.36733129785430824
335,0.1535335574324012
336,0.37052592308609567
337,0.06375294569844356
338,0.33278361001678747
339,0.24693345790163046
341,0.42390810816981633
343,0.0631294713212454
346,0.08882938979915055
348,0.0915749202614396
350,0.4951417627605625
351,0.0635914744989399
352,0.2666118440927079
357,0.36471946753112605
358,0.15636481198197913
360,0.09865434809067461
361,0.20990798418579315
364,0.21190807215397858
365,0.2966361749075148
366,0.19238954972640548
367,0.14199478128514958
368,0.10801811319861786
370,0.08956233593934526
372,0.07010013334076604
376,0.07621231609585571
377,0.1157589905598492
379,0.18097115760956717
380,0.1928914389835809
381,0.3917719550220397
385,0.15502740615620472
386,0.3025621088884606
389,0.32554119799076786
391,0.3577304753309713
392,0.1075321930198666
393,0.146447573451717
395,0.20830521132209462
396,0.13808636615405784
397,0.07434721706626352
398,0.2339375673696616
399,0.33451275858809415
400,0.13835947143069693
401,0.10843965035559569
403,0.12689051734455728
405,0.2627767428771923
406,0.21135942957253856
409,0.1581989143816802
411,0.2014813827288169
413,0.09413709779252694
418,0.05240062053108555
419,0.26062087244194676
422,0.2666118440927079
424,0.6478234636464004
425,0.279559207841623
427,0.09730099165018713
430,0.07398747400878201
431,0.24632226734859028
434,0.30966992385698255
435,0.2626468833735972
437,0.4013411978025482
438,0.05457130327624493
439,0.48382369635807554
442,0.15395529117240297
446,0.19347632691104238
450,0.3129558445879425
451,0.17793828400104392
452,0.1380556017359522
454,0.0757634080694639
455,0.07220930931432828
463,0.20537067014494267
464,0.16483041702637735
465,0.10031160530226337
467,0.526509896710057
468,0.3135553973596832
470,0.1633391642187648
472,0.5221690721917697
473,0.2660397044035726
475,0.08281214668469859
476,0.11169404869715965
479,0.2585637487473703
481,0.06221935130422351
483,0.27186362648735063
484,0.14816428619976663
486,0.2703035575315342
487,0.08547071459845701
491,0.21895410686169486
494,0.14595544574852004
495,0.07781156753959671
497,0.18794209126092468
498,0.056318926722660784
499,0.15551739720551533
503,0.313355508528263
504,0.2477410372034201
505,0.15392829465062752
506,0.08169082056952967
507,0.18077361142463352
508,0.4441109269968434
509,0.32431703829470515
510,0.06016225046010884
511,0.11383118245360399
512,0.3121491856695691
516,0.08303275931664429
518,0.31182239463229944
519,0.14852580489891576
520,0.1175957067084179
521,0.10290380390012657
522,0.058146948735211305
524,0.4543811712568193
525,0.08080749388409211
526,0.08798115986519914
528,0.24696284735250273
529,0.20819702972172627
531,0.43112416662479747
532,0.6416968761491373
534,0.49893259334658047
536,0.4395132406521103
539,0.4230576724782716
540,0.205863949814865
541,0.08567682834115556
542,0.477297853550557
545,0.13395056221538926
546,0.09490120700822892
552,0.18446376332626369
556,0.07697438853379932
557,0.09525995266492483
559,0.1567768831331499
562,0.22673112073161983
563,0.14827397341966309
565,0.2563386652878714
569,0.08296201842524427
570,0.4280545197667152
574,0.20455961335242082
575,0.14576057428598677
585,0.16662063089820522
589,0.11159674684595103
590,0.200025793177815
592,0.28221042951993774
593,0.25307808174523483
594,0.171255794668761
595,0.2473138255841385
597,0.053293659797771974
601,0.08966620512569637
603,0.18908072332435374
604,0.044749581156427735
605,0.26524359623967914
607,0.09239080285303705
608,0.13613639862888666
610,0.29281486865537454
612,0.4882187422252243
613,0.35202536948807306
615,0.07604548006116943
616,0.5169649853184116
617,0.2893003575736074
619,0.150536199975274
620,0.5216109931312682
621,0.1064185560703102
624,0.25677068700797157
625,0.09537471871327632
628,0.1031331985866395
629,0.5645411223898645
630,0.2820274642003673
632,0.2439086811645446
634,0.07346948631590736
637,0.21911977189816706
638,0.23374295491739805
642,0.21241305291002602
643,0.08782576071457904
644,0.4011772465791091
646,0.07817010964649156
655,0.146704905993859
660,0.27009497526970816
664,0.2066990486756744
665,0.38833704428258764
666,0.08801491674034272
670,0.4561389259678245
671,0.563987135756295
672,0.11393712464552307
675,0.09876878460475098
676,0.35518469644283934
677,0.32711437278045263
678,0.07855990045515593
680,0.10402164730288505
683,0.5286735659436156
684,0.30919419347333355
685,0.2917962681266657
691,0.3991052555692528
693,0.07670005328256332
696,0.07193253556960287
698,0.055969096083406944
699,0.24876317197488462
700,0.19281945005369028
703,0.1106288367252582
704,0.19679654805808205
705,0.13628303916022444
707,0.5449759917649322
709,0.38120746429288965
711,0.5617592865389862
713,0.24009385044685191
716,0.08531920292332221
719,0.09434897467416459
721,0.13568974566209566
722,0.09547753969572817
723,0.180620997183231
724,0.09454668129321003
727,0.08255262902891393
728,0.2077953292769466
729,0.0930488101325692
733,0.2293104973575849
736,0.10039279839214735
739,0.2979203793281192
742,0.6384986498968974
743,0.2119242271806871
744,0.07887805663498022
745,0.5573898428288522
747,0.0950788699118364
749,0.2514330660795297
750,0.26072147593429096
751,0.2911124243133591
752,0.053341135727193664
755,0.11047867764356847
756,0.07187979899939893
762,0.23193466729677653
763,0.37551303223986393
764,0.21787388470338986
765,0.21577316291877557
766,0.13996315477628912
769,0.26325911878073555
770,0.4919936392938726
773,0.1211953188940507
774,0.31912364622448364
776,0.15260108151329604
777,0.19712030547940332
778,0.09277898614980136
779,0.18229586908620038
780,0.0839142907373646
781,0.31538590594820337
786,0.31920025802556057
788,0.1078567901499285
794,0.2666013787379845
796,0.5503462255185183
801,0.3797956336420979
802,0.23694614011068255
803,0.07410458875655351
804,0.09453725432803353
805,0.10604295260238833
809,0.26728083381348966
810,0.4203861119246455
817,0.19036261090596446
819,0.17120226919332474
821,0.1368605443180419
824,0.5336971841439309
825,0.09923451182133192
826,0.5154982930406965
830,0.11459025104043463
831,0.16400604253494458
832,0.14401309505411486
833,0.14756332692689136
837,0.273263290910276
839,0.07615912868092953
840,0.0682729100335008
841,0.2945446427324971
842,0.10265489836185793
843,0.09103474141458888
844,0.31649109917756657
845,0.19251726048142875
848,0.21772666427139944
853,0.18970360930863558
854,0.07174230624073547
855,0.09350227703888515
856,0.15589808105656214
861,0.09495800348671665
865,0.31272923061126484
866,0.04666868135730426
867,0.11299151059769273
870,0.09107466131104576
871,0.3613797068039041
872,0.18952305676195266
873,0.23977830416909823
874,0.380815375266535
875,0.0806885585950609
876,0.10041260526866337
879,0.24965589285929468
880,0.09280845060860213
883,0.1974574632288299
884,0.1145872759091327
886,0.19661318777350517
890,0.09529211527801056
892,0.3146513951695604
893,0.33493260269681585
894,0.29663691485193466
895,0.2885621232621039
896,0.27392379193992
897,0.08508450841202271
899,0.5320969591043653
900,0.11767675811034713
901,0.10264063786736793
902,0.5866023706388341
905,0.15038760644579827
912,0.4377607249074737
914,0.5536798488271151
915,0.3638414352002014
917,0.7622539284010812
918,0.10365881908752578
919,0.20865173311349614
921,0.05281831962186967
922,0.16602275725939966
923,0.09500770321947746
926,0.07821255665228863
929,0.0959959273666893
930,0.13689407183176502
931,0.34503067639767193
937,0.0956203374834557
938,0.1782647915033473
939,0.28094198091182
941,0.284232482925596
946,0.06771849319517867
947,0.14547664831329393
950,0.09968449140476637
951,0.10438620324190873
952,0.3079816135051677
953,0.22700909726521468
954,0.07513870753103317
955,0.2492093795761327
956,0.5624558962067533
957,0.27915518476537937
960,0.3017508506970316
963,0.5632503302170297
966,0.19934515640427625
969,0.22564650327561545
971,0.15028289127765443
972,0.09917078852204024
975,0.10790494994258065
980,0.2049054499876599
982,0.45789935867612525
983,0.09345144734933904
985,0.7106888036321259
987,0.08203253997797577
988,0.06138385176579464
991,0.15124145720024812
992,0.04561912137818977
995,0.5668210520191279
996,0.11343724190918211
998,0.09434523232881722
1001,0.5592285336953269
1002,0.13289724554958723
1004,0.21561742888338067
1005,0.3912204625969179
1010,0.08458149889927849
1011,0.07307990176698859
1012,0.08842067934422704
1013,0.30603727406009157
1014,0.19818654446888248
1015,0.36137868241426063
1016,0.1582981627579813
1022,0.0761330710230233
1023,0.29121448679513856
1024,0.08854025213811488
1025,0.2371324236014547
1026,0.5224811077300144
1028,0.12720420617709982
1029,0.13702245164136245
1032,0.42013693793092954
1034,0.299847804717142
1036,0.2036929456586437
1037,0.06762575513194434
1039,0.4788385469799219
1042,0.18067347069414003
1045,0.3118102224314815
1046,0.22975954012004052
1050,0.18417542359019082
1052,0.07290087894195546
1055,0.22671575989102588
1057,0.09258696601982486
1058,0.08380740517226301
1060,0.08336736574656681
1062,0.1356291491947893
1063,0.3223296189087249
1064,0.33621261094525456
1065,0.2914845018968247
1066,0.08578943036911611
1067,0.5414959575709114
1068,0.20341971082504562
1070,0.4766981660293058
1072,0.19196451126699882
1077,0.5673367506183201
1078,0.1606951892379564
1079,0.09562761161632533
1081,0.3032869950288255
1082,0.5269323969332963
1093,0.14663907999896378
1094,0.3296428095669741
1102,0.2274904351184192
1103,0.44579362694601743
1106,0.10184258136180643
1107,0.5582096721638564
1112,0.31278604682108135
1113,0.08667912474574667
1114,0.2114406363866459
1116,0.07588029896069914
1118,0.1339402678240376
1120,0.2924794989953965
1121,0.27640236632776244
1128,0.1653791760929875
1130,0.4242792954685004
1132,0.12991978414574507
1135,0.13921166150010988
1138,0.376785152123697
1139,0.11583308452261074
1141,0.2625964529090582
1143,0.5220451267994839
1146,0.4703686825586234
1148,0.2666118440927079
1149,0.22518579118753948
1151,0.14434391333103003
1152,0.28841967326115636
1153,0.1372845200480499
1155,0.25031420678883315
1157,0.08255578576609506
1160,0.13282243847560635
1161,0.10534537408930797
1162,0.24189221530418195
1164,0.4106978569135332
1168,0.16580052482606844
1169,0.099196359404759
1174,0.5343586025890575
1176,0.0784425950485362
1177,0.5439544202379796
1178,0.18595438653470925
1180,0.1881139048456575
1181,0.31015352966371856
1182,0.35771779905260004
1185,0.16780209757231418
1190,0.1231042741322457
1194,0.09683139328929251
1196,0.26248432120431675
1199,0.21506880264008882
1200,0.20937475225025737
1201,0.12036524903978346
1202,0.3106165237716549
1206,0.6346947694136656
1207,0.22427543768419086
1208,0.07703179266749069
1212,0.2616992809933463
1216,0.07648608005458096
1219,0.2666118440927079
1221,0.15860010097685504
1222,0.09121739144622161
1225,0.18745842012810576
1227,0.19000361631895432
1230,0.1265064786418965
1231,0.2465901506675149
1232,0.1803355211893486
1233,0.09587042465020143
1234,0.3786926259030091
1235,0.14080003722504952
1236,0.4656964805406356
1237,0.11826943797584535
1238,0.32043806727866186
1239,0.20365468081526716
1240,0.322762962505486
1241,0.13680483168564303
1244,0.33241353053119577
1245,0.25330688539680773
1247,0.18126831813512667
1250,0.1518163831603701
1251,0.09599418723276948
1257,0.1373417722852241
1259,0.08460729242228138
1266,0.40247170378279734
1267,0.6532281215232867
1268,0.07612632823887644
1270,0.6258967887971294
1272,0.16094821222328198
1273,0.44188979210989415
1276,0.32695644852804884
1278,0.07338879789233356
1279,0.33794263172470723
1283,0.2031874286519117
1284,0.25246076512753013
1286,0.10020484965301338
1289,0.22615156856588886
1290,0.07816015716538335
1292,0.11160762670107366
1293,0.2795972266761777
1294,0.4058715521163087
1296,0.3835477138668332
1298,0.15041796915276384
1299,0.46877122030528284
1301,0.09760557098944889
1304,0.3438602566342328
1306,0.157973293535816
1308,0.4274564830776325
1310,0.2572013637840942
1311,0.09712145300256834
1312,0.37619910034715676
1315,0.0969266064706372
1318,0.38381688047399276
1319,0.08994798342203605
1320,0.09235190367583221
1323,0.11390606858929715
1324,0.18939149736002198
1325,0.2956939505960483
1326,0.12086200942675965
1329,0.5696159617304815
1331,0.4642064493757537
1332,0.24121104740706606
1335,0.08653274205381298
1336,0.5324940835672443
1338,0.3053767454421892
1340,0.4264845018509375
1342,0.08868139744847095
1345,0.1494855609878334
1347,0.08649042428331902
1349,0.2524575486904378
1350,0.29891046282133305
1351,0.09296239676897025
1354,0.06561082640376371
1355,0.23033547946340738
1356,0.21246990801311874
1359,0.29547441018542697
1361,0.5699301261447225
1362,0.5445814631683051
1363,0.5386009855728832
1365,0.1237121837229895
1366,0.2660088420717287
1367,0.3100353730527469
1368,0.09595565093400694
1369,0.08453150978027349
1370,0.23883601249517455
1371,0.2631020163001945
1372,0.49558034977328685
1374,0.1490647290524873
1375,0.4481607188614021
1376,0.3162822081695056
1379,0.05400828144903606
1380,0.19010184657118173
1383,0.2666118440927079
1387,0.379927549381005
1388,0.42533388660082166
1389,0.08333199140739819
1390,0.34346813814769056
1394,0.2624521263669402
1396,0.5519161026035534
1397,0.3329712248531471
1399,0.2551656435810765
1400,0.2606476559223079
1402,0.4834653583746231
1403,0.3098713419234025
1404,0.42478611396036003
1405,0.3018113127881402
1407,0.11417844972342045
1409,0.13314843620638744
1413,0.04794706460937074
1415,0.32321396634042693
1416,0.22247542944082987
1418,0.09752173052270982
1422,0.07953426479766432
1423,0.07593940018542084
1425,0.06047393698851164
1428,0.24634770927720093
1429,0.1602897621260244
1430,0.2666118440927079
1431,0.3133253869499957
1432,0.12862340717897214
1434,0.07514362597822187
1435,0.09116821189242508
1436,0.5631796574800341
1438,0.09531063306726055
1443,0.3652299718669832
1445,0.26722360149920854
1446,0.4323696175760296
1453,0.21899474463364033
1456,0.11135764203186996
1458,0.18712769484948646
1459,0.0814339589568448
1460,0.23581787202308793
1461,0.45204713575262223
1462,0.6166096124755144
1463,0.24852305978595227
1466,0.5200875505558928
1467,0.2136330548202761
1469,0.3820682135073364
1470,0.06973781614683824
1471,0.5556822998452421
1473,0.12498109457936059
1476,0.18039418872148846
1477,0.2315655066235101
1481,0.2666118440927079
1482,0.33921503861909763
1485,0.47698933388762266
1486,0.5471551887470434
1490,0.28120626817002714
1491,0.5508072993560025
1493,0.1118841519148043
1494,0.39548171467186355
1500,0.15259167870176438
1504,0.2093362845792155
1506,0.12884965812417282
1509,0.10032643896080318
1512,0.2208970414742708
1514,0.1945525142659858
1518,0.20654974577900048
1520,0.09455743236048994
1522,0.39841271850154714
1525,0.5543701331946325
1526,0.37727436913089946
1529,0.5667809726230051
1530,0.3812585389032126
1532,0.09753008494139515
1533,0.20492822554574885
1537,0.2596670593627196
1542,0.245424442365931
1544,0.2952823933567241
1545,0.5441486385503119
1546,0.5386009855728832
1549,0.4910645806030939
1551,0.09273099196308464
1552,0.0923115187513073
1555,0.27429585054685146
1556,0.09086402721097812
1558,0.5597830796266547
1560,0.11837246377390737
1561,0.29380163963757644
1562,0.1212025295688758
1563,0.07631459454375332
1566,0.08410085180927414
1568,0.19382661365391007
1570,0.1840423498909356
1575,0.4710116487294381
1577,0.19114921879947924
1579,0.11066248959059759
1581,0.15725203899727086
1582,0.42474450618206044
1585,0.38774300275459084
1586,0.10335454399185517
1587,0.10507417603324479
1593,0.3204525899107885
1597,0.40104812096365167
1599,0.18533934402529922
1608,0.055576318640805644
1609,0.2666118440927079
1612,0.30919419347333355
1615,0.08783738827172925
1616,0.18763954822242757
1618,0.26577288527954945
1619,0.091498290111156
1624,0.14138399712998956
1625,0.3771337604980559
1627,0.14497984289294272
1628,0.5474246096872776
1635,0.11014994321441746
1636,0.3954378705120877
1637,0.23851149392814724
1640,0.19757508998017428
1642,0.15044482638798767
1645,0.3127317667841973
1647,0.1651697239131649
1648,0.5601847189430125
1650,0.06626339057769201
1651,0.36775413242104843
1653,0.15800659198283912
1654,0.09275912237655513
1655,0.19220339287423208
1656,0.14248075180634884
1657,0.477551970373833
1659,0.5009279896356069
1661,0.4469611683490119
1662,0.17708117911508942
1663,0.45882589935897733
1664,0.29348649889775136
1671,0.24966342830755203
1673,0.2666118440927079
1674,0.15772570537996355
1678,0.10716985282375538
1680,0.22990637908916858
1682,0.20536153500542914
1687,0.08484305629596436
1689,0.09661369259200463
1690,0.19326413885099586
1691,0.20254793718830666
1692,0.22284752117719808
1696,0.14455260256558017
1701,0.34337318379070497
1702,0.2717768773071286
1705,0.17021763165436415
1707,0.3366131688138244
1711,0.2702611388563977
1714,0.3570456001424086
1715,0.5351946471636466
1716,0.3133528173535658
1717,0.1096419383790285
1719,0.10434114531428432
1723,0.09289860259885069
1725,0.059807827610653716
1726,0.6498332857993951
1728,0.07495714210323026
1730,0.08869388030158104
1731,0.09884229338693878
1736,0.130333732140278
1742,0.5670870587147276
1745,0.44529489838183467
1747,0.5450296029306129
1749,0.21637549733183598
1750,0.37634099585887465
1751,0.08208852141313985
1752,0.20170684433246647
1753,0.4069625773755807
1754,0.19302715198811182
1758,0.5492490272237751
1759,0.23671201665468833
1760,0.07414606187324052
1761,0.215234544063211
1763,0.33140403161101506
1765,0.5788620667388745
1767,0.3518212068509299
1768,0.09473927176445138
1769,0.13399895055545769
1774,0.26114158847189894
1775,0.3537596046266746
1776,0.07671627795975079
1777,0.20586002595608194
1779,0.25398884326036697
1780,0.05387669600673157
1783,0.12796410007902784
1784,0.048254311248980414
1785,0.0967570617592941
1789,0.24059406994944177
1790,0.3712810182849286
1792,0.11439932011240468
1793,0.40237514448202855
1795,0.1425411342303986
1796,0.13299121658519203
1798,0.2809096762112684
1802,0.15605654483146308
1803,0.37131999954927297
1805,0.10860855265589726
1806,0.30715521378681676
1809,0.15506657305032728
1810,0.04655652545677373
1812,0.26363327787961865
1813,0.30152126701593607
1814,0.4389165994533266
1815,0.15233545826235248
1817,0.26417437680900435
1818,0.2620631547057019
1819,0.21131392482178107
1820,0.21197162408251927
1821,0.4831323289493916
1823,0.3825946236413321
1826,0.15313185345814134
1827,0.19622295402557022
1829,0.5648257573536866
1831,0.09778657723221393
1833,0.30775601467348224
1834,0.1488564936360453
1837,0.28486405583319047
1838,0.08382637427177872
1839,0.05188340404113058
1840,0.18115661355849758
1841,0.21199110077046457
1842,0.19063167943550957
1844,0.3023431030538402
1845,0.1427396082172095
1846,0.07639280403824884
1847,0.08564728406125659
1850,0.08950705454068218
1851,0.27998146500099585
1852,0.0777975890541554
1860,0.32423436610934064
1862,0.33381334074799485
1864,0.5210157951894088
1865,0.1441449236697038
1866,0.22864786070449464
1867,0.2914287347774366
1870,0.19666353079529603
1871,0.24829346142192085
1872,0.23210695255711075
1873,0.08842993738486618
1874,0.536752119745714
1876,0.3775635656401629
1878,0.3351854508573754
1879,0.5413516225829278
1884,0.21794756362872703
1885,0.09928190676403162
1888,0.2240812235075183
1893,0.1478325208444598
1897,0.29888608827545554
1901,0.1517120194339967
1902,0.13168262963545996
1903,0.09883882401197892
1905,0.29355168502886975
1907,0.12520582567249838
1908,0.5723858007500175
1919,0.5105250303268436
1921,0.5406125240489714
1926,0.13853778548018947
1928,0.11665099709595095
1930,0.526509896710057
1933,0.20211414604010494
1934,0.15275656505227536
1935,0.3900396416114239
1939,0.5337711416993307
1940,0.24605720752297588
1942,0.10672924123401302
1943,0.07945181160912732
1945,0.1546841452453071
1946,0.24632703218429697
1948,0.2921414235675093
1949,0.17361992218184663
1952,0.230793763383232
1953,0.2077799392853325
1955,0.2018437936686458
1959,0.20434376665208387
1963,0.15109628000212624
1965,0.10170861709192575
1967,0.23899314785735692
1968,0.19891537564202777
1969,0.058909298478289775
1970,0.3799883013952092
1973,0.16216762750123273
1977,0.4342750329187494
1978,0.11967710405379602
1979,0.04635605557543698
1988,0.33505623694913567
1991,0.29118248399632235
1994,0.04608378610155629
1996,0.10753028753781974
1997,0.11807411794993536
1998,0.09320879586377104
2000,0.4942060275796138
2002,0.060649971768577504
2004,0.28204807113332186
2007,0.3130754229268003
2008,0.15477005754316264
2010,0.11601860985787901
2011,0.33491107868087205
2012,0.3966219366984971
2015,0.188570114596809
2018,0.07341248250478802
2019,0.09170060322451773
2023,0.30681622316608737
2024,0.38397916452183406
2026,0.1277752621937545
2028,0.11602497539714943
2029,0.1606951892379564
2031,0.18221403209535503
2033,0.2803949304283043
2034,0.6276660498450581
2037,0.5427144760701825
2038,0.23898365431341861
2039,0.14269972912124088
2040,0.09417812540014274
2042,0.12973288251513876
2045,0.20781473385660787
2048,0.20957909631657556
2049,0.24162941078261402
2050,0.24075657958298471
2057,0.34058647106104395
2061,0.23084503365492715
2063,0.33729150709034483
2067,0.18425954977031417
2069,0.27052482820808854
2070,0.24753811734521938
2072,0.5835161103862396
2073,0.39180887762377886
2075,0.14128758992024154
2076,0.48831708312063665
